sample_id,task_id,condition,mode,layer,head,token_index,left_token_id,right_token_id,cosine_similarity,instruction_entropy,kl_instruction_to_lora,kl_lora_to_instruction,lora_entropy
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,4,430,430,0.9995870590209961,0.643419623374939,0.8703390955924988,0.17992888391017914,0.6043221950531006
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,5,81823,81823,0.9988671541213989,0.3881599009037018,1.1259845495224,0.11333143711090088,0.21057963371276855
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,6,48,48,0.9866188168525696,1.0996966361999512,4.18781852722168,0.4142272174358368,0.6929773092269897
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,7,279,279,0.9930527806282043,1.6835942268371582,3.6052913665771484,0.3992529809474945,0.9271239638328552
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,8,2363,2363,0.9989882111549377,0.7445886731147766,1.337638020515442,0.21836361289024353,0.7167583107948303
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,9,574,574,0.9950847029685974,0.7293908596038818,2.2894294261932373,0.47387975454330444,0.9658471941947937
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,10,264,264,0.9969296455383301,0.8537035584449768,1.8553324937820435,0.3004835546016693,0.7190985679626465
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,11,330,330,0.9948453903198242,1.2447564601898193,2.094749927520752,0.2731253504753113,0.7609463334083557
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,12,78856,78856,0.9899969696998596,1.3808026313781738,2.585953950881958,0.42529240250587463,1.052166223526001
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,13,81823,81823,0.9995254874229431,0.4144302010536194,0.9976085424423218,0.16076025366783142,0.3189357817173004
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,14,48,48,0.9965574741363525,1.0616534948349,2.6313328742980957,0.40692371129989624,0.9880311489105225
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,15,73944,73944,0.9994799494743347,0.39852750301361084,0.8212119936943054,0.23356954753398895,0.5608257055282593
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,16,330,330,0.999667763710022,0.49001166224479675,0.9482704401016235,0.15184590220451355,0.4577503204345703
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,17,662,662,0.9988152384757996,0.8960074186325073,1.9116334915161133,0.1984051764011383,0.6627874970436096
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,18,1283,1283,0.9971051812171936,0.8712786436080933,1.7129870653152466,0.4681282341480255,1.4151638746261597
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,19,3010,3010,0.9892540574073792,1.844415545463562,4.291780948638916,0.4972657561302185,1.481086254119873
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,20,1200,1200,0.999283492565155,0.2633633017539978,0.5485441088676453,0.45848143100738525,0.9205315113067627
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,21,1619,1619,0.997628390789032,0.6106871962547302,1.3541918992996216,0.47354599833488464,1.193310260772705
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,22,430,430,0.9974002838134766,0.7566863298416138,1.97704017162323,0.35146719217300415,0.9570943117141724
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,23,81823,81823,0.9998436570167542,0.3034188449382782,0.5557193756103516,0.11850269883871078,0.33278676867485046
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,24,48,48,0.9990257024765015,0.7127763032913208,1.2743464708328247,0.2804880142211914,1.0480921268463135
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,25,1174,1174,0.9985208511352539,0.48435547947883606,0.7561550736427307,0.4041826128959656,1.2665208578109741
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,26,1418,1418,0.9974318742752075,1.1371705532073975,1.8406225442886353,0.3575408160686493,1.1779581308364868
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,27,32284,32284,0.99959397315979,0.3240017592906952,0.5572332739830017,0.23895512521266937,0.6661938428878784
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,28,364,364,0.9996178150177002,0.36761319637298584,0.30903974175453186,0.19255201518535614,0.7268794178962708
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,29,82,82,0.99604332447052,1.7646548748016357,1.6311864852905273,0.3747027814388275,1.331019639968872
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,30,2363,2363,0.9990079402923584,0.696118950843811,0.7662385702133179,0.35240060091018677,1.1266965866088867
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,31,4036,4036,0.9956064820289612,0.9307442307472229,1.1785862445831299,0.6858549118041992,1.6352753639221191
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,32,24716,24716,0.9936548471450806,1.2689568996429443,1.2743759155273438,0.6564834117889404,1.89058256149292
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,33,2802,2802,0.9976430535316467,0.6348775625228882,0.7997709512710571,0.5437254309654236,1.1715688705444336
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,34,81823,81823,0.999881386756897,0.24582462012767792,0.16270333528518677,0.15405400097370148,0.34068939089775085
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,35,48,48,0.9988806247711182,1.1058987379074097,0.8284626007080078,0.29622748494148254,0.8199717402458191
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,36,323,323,0.9957091212272644,1.216496467590332,0.7545706033706665,0.5386025309562683,1.8397963047027588
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,37,14765,14765,0.9976502060890198,0.7833290696144104,0.39245542883872986,0.4157571494579315,1.2580450773239136
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,38,81823,81823,0.9998090863227844,0.2241804450750351,0.08066738396883011,0.14871816337108612,0.38342201709747314
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,39,48,48,0.9989479780197144,0.8395763039588928,0.21963757276535034,0.25703051686286926,0.8418189287185669
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,40,304,304,0.995245635509491,1.2657480239868164,0.549771249294281,0.5463733077049255,1.5935755968093872
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,41,279,279,0.9960911273956299,1.4041287899017334,0.47780466079711914,0.4765300452709198,1.652084231376648
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,42,3723,3723,0.9978769421577454,0.23878656327724457,0.23193804919719696,0.8801409006118774,1.4427906274795532
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,43,4273,4273,0.9991454482078552,0.3984465003013611,0.1373850703239441,0.4168226420879364,1.0575131177902222
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,44,1174,1174,0.9975720047950745,0.6653184294700623,0.2294904589653015,0.49663928151130676,1.3725144863128662
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,10,45,264,264,0.99190753698349,1.68496835231781,0.5876991152763367,0.39169859886169434,0.9501784443855286
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,0,37,37,0.9708704352378845,1.2002874612808228,1.6348360776901245,0.47898849844932556,0.8781871199607849
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,1,82276,82276,0.9639260172843933,0.9606353640556335,2.4618184566497803,1.1364507675170898,1.1775946617126465
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,2,12711,12711,0.9941591620445251,1.0961577892303467,1.2959115505218506,0.2724263668060303,0.5001494884490967
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,3,50697,50697,0.9996804594993591,0.4781474173069,0.5993563532829285,0.13146209716796875,0.40826940536499023
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,4,430,430,0.9960302710533142,1.1647719144821167,1.9733860492706299,0.33153262734413147,0.5267643928527832
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,5,81823,81823,0.999107837677002,0.4340154826641083,0.8749859929084778,0.18079030513763428,0.4322141408920288
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,6,48,48,0.9986597895622253,0.9675825238227844,1.6097620725631714,0.22455939650535583,0.5094083547592163
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,7,279,279,0.9785948395729065,2.1093034744262695,5.136068344116211,0.6218135952949524,0.7910136580467224
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,8,2363,2363,0.9986489415168762,1.072709321975708,1.865283727645874,0.21880972385406494,0.477438747882843
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,9,574,574,0.9972456693649292,0.9664196372032166,1.8897286653518677,0.39687734842300415,0.7400444746017456
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,10,264,264,0.9937822818756104,1.2132482528686523,3.052196979522705,0.3167962431907654,0.5175384879112244
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,11,330,330,0.9560065269470215,1.9104102849960327,3.928260326385498,0.584447979927063,0.7108162045478821
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,12,78856,78856,0.9381354451179504,1.9648469686508179,4.438728332519531,0.8356360197067261,1.0074363946914673
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,13,81823,81823,0.9997479319572449,0.3388636112213135,0.7698931694030762,0.1897190511226654,0.3077731430530548
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,14,48,48,0.9910321831703186,1.5898926258087158,3.8142597675323486,0.6481785178184509,0.9514607787132263
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,15,73944,73944,0.9994491934776306,0.6811434030532837,1.5129789113998413,0.20428374409675598,0.40464791655540466
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,16,330,330,0.999738335609436,0.5481082201004028,1.2533873319625854,0.1043022945523262,0.2483406364917755
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,17,662,662,0.9991617202758789,0.8917219638824463,1.5773310661315918,0.15437377989292145,0.3632826805114746
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,18,1283,1283,0.9991863965988159,0.7009525895118713,1.2406625747680664,0.361571729183197,0.9246611595153809
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,19,3010,3010,0.9913341999053955,1.779484748840332,4.446061611175537,0.4563526213169098,0.9533242583274841
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,20,1200,1200,0.9994176030158997,0.290528804063797,0.5964166522026062,0.3650836646556854,0.7419715523719788
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,21,1619,1619,0.9984200596809387,0.830758810043335,1.9752893447875977,0.2932955324649811,0.9425565600395203
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,22,430,430,0.9987053871154785,0.7697552442550659,1.827892780303955,0.3131182789802551,0.8906890749931335
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,23,81823,81823,0.9998455047607422,0.341971755027771,0.6726314425468445,0.127068430185318,0.2526929974555969
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,24,48,48,0.9995165467262268,0.7784782648086548,1.2096458673477173,0.20204497873783112,0.7605586051940918
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,25,1174,1174,0.9996917843818665,0.5496161580085754,0.6630218625068665,0.1927890032529831,0.8380582928657532
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,26,1418,1418,0.9689035415649414,1.8169879913330078,2.4279849529266357,0.800590991973877,1.044500708580017
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,27,32284,32284,0.9988653063774109,0.5754838585853577,0.5897347927093506,0.4396689534187317,1.023409366607666
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,28,364,364,0.9990540146827698,0.7656295299530029,0.46108004450798035,0.32556888461112976,0.8759591579437256
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,29,82,82,0.9584435820579529,2.447528123855591,2.763747215270996,0.8234931230545044,1.3344069719314575
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,30,2363,2363,0.9992267489433289,0.8510862588882446,0.7966647148132324,0.2897891104221344,0.8100067377090454
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,31,4036,4036,0.9992179870605469,0.7004559636116028,0.6582129001617432,0.3103218078613281,0.8190610408782959
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,32,24716,24716,0.996893048286438,1.4583828449249268,1.3123483657836914,0.489329993724823,1.3179748058319092
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,33,2802,2802,0.9997092485427856,0.4109122157096863,0.43394675850868225,0.17684227228164673,0.4468894898891449
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,34,81823,81823,0.9999251961708069,0.27645358443260193,0.13549202680587769,0.14392217993736267,0.21918107569217682
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,35,48,48,0.9993909001350403,0.9996536374092102,0.6430692076683044,0.3178463876247406,0.3701174855232239
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,36,323,323,0.9935801029205322,1.147990345954895,1.0450782775878906,0.46684786677360535,0.938441276550293
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,37,14765,14765,0.9988318085670471,0.7578531503677368,0.4681340754032135,0.19792987406253815,0.6496657133102417
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,38,81823,81823,0.999836802482605,0.28128889203071594,0.10587920248508453,0.10092698037624359,0.2013605535030365
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,39,48,48,0.9997205138206482,0.6555141806602478,0.22141733765602112,0.18590454757213593,0.4131024479866028
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,40,304,304,0.9989081025123596,1.0318412780761719,0.38646242022514343,0.4131377041339874,1.1148393154144287
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,41,279,279,0.9976660013198853,1.2450922727584839,0.35164883732795715,0.5756732225418091,1.1142501831054688
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,42,3723,3723,0.994753360748291,1.3177902698516846,0.45792245864868164,0.8157148361206055,1.3899794816970825
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,43,4273,4273,0.9927391409873962,0.8464675545692444,0.22025980055332184,0.8063622117042542,1.428203821182251
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,44,1174,1174,0.9965426921844482,1.0465612411499023,0.39027756452560425,0.635293185710907,1.3630534410476685
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,11,45,264,264,0.9292401671409607,2.2046327590942383,1.0711545944213867,0.8371787071228027,1.2307429313659668
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,0,37,37,0.9892868995666504,0.6336005926132202,3.3179519176483154,1.1028498411178589,0.66636723279953
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,1,82276,82276,0.997128963470459,0.35943031311035156,1.4038084745407104,0.7044250965118408,0.5797715783119202
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,2,12711,12711,0.9907749891281128,0.9960677027702332,4.498800277709961,0.6528598070144653,0.6606554985046387
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,3,50697,50697,0.9881370663642883,0.8871611952781677,4.545437335968018,1.0034396648406982,0.862925112247467
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,4,430,430,0.99155193567276,0.9559034109115601,4.773470401763916,0.7108256816864014,0.6494189500808716
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,5,81823,81823,0.9912886023521423,0.5828801989555359,2.806525707244873,0.7913541197776794,0.618340015411377
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,6,48,48,0.9898611307144165,1.0842766761779785,4.588934898376465,0.6652657985687256,0.6677136421203613
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,7,279,279,0.9805188179016113,1.1988413333892822,5.750283718109131,1.5693516731262207,1.219112515449524
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,8,2363,2363,0.9940478205680847,0.863355278968811,3.4616024494171143,1.1306567192077637,1.071730613708496
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,9,574,574,0.9941672682762146,1.0430210828781128,4.31298303604126,0.8823666572570801,0.8734811544418335
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,10,264,264,0.9855811595916748,1.4850949048995972,6.647651672363281,1.2201581001281738,1.005161166191101
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,11,330,330,0.9959660768508911,0.8304055333137512,3.4342715740203857,0.7054925560951233,0.7058092951774597
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,12,78856,78856,0.9949910640716553,0.7834506034851074,2.9630162715911865,0.9240703582763672,0.9079641699790955
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,13,81823,81823,0.9902823567390442,0.7544877529144287,3.573612689971924,0.6663429141044617,0.6712338924407959
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,14,48,48,0.9975481629371643,0.9726608991622925,3.410187244415283,0.4706588387489319,0.6023150086402893
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,15,73944,73944,0.9768751859664917,1.6903208494186401,8.02243423461914,1.6251592636108398,1.3484572172164917
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,16,330,330,0.9772424697875977,1.7457034587860107,8.152130126953125,1.2265114784240723,1.1335762739181519
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,17,662,662,0.996704638004303,1.0012315511703491,3.418710231781006,0.6997421383857727,0.8044133186340332
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,18,1283,1283,0.9980344772338867,0.6168723702430725,1.7511008977890015,0.6154575347900391,0.910437285900116
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,19,3010,3010,0.9942352771759033,0.9804574847221375,3.3490970134735107,1.0503482818603516,1.330471158027649
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,20,1200,1200,0.9932624101638794,0.8349673748016357,3.3352560997009277,0.563836395740509,0.7889386415481567
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,21,1619,1619,0.9977788329124451,0.9892082214355469,2.7706594467163086,0.6416120529174805,1.1652512550354004
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,22,430,430,0.9961423873901367,1.4494894742965698,3.8436315059661865,0.5535976886749268,1.200196385383606
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,23,81823,81823,0.9975268244743347,0.7574843764305115,1.2980568408966064,0.4478953778743744,0.8377240896224976
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,24,48,48,0.9988034963607788,0.9780482649803162,1.580580234527588,0.36731988191604614,0.8945013284683228
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,25,1174,1174,0.9990916848182678,0.8281517028808594,1.2990764379501343,0.3550558388233185,0.7289946675300598
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,26,1418,1418,0.9965286254882812,0.9658945798873901,1.6353530883789062,0.7050288915634155,1.0724533796310425
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,27,32284,32284,0.9950743913650513,1.3005650043487549,2.5235068798065186,0.7981729507446289,1.0452702045440674
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,28,364,364,0.9987227320671082,0.6544969081878662,0.7381207942962646,0.4756513833999634,0.8344032764434814
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,29,82,82,0.9968013167381287,0.9458982944488525,1.4798663854599,0.7303553819656372,1.230312705039978
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,30,2363,2363,0.9979386329650879,0.9642213582992554,1.2275675535202026,0.5312900543212891,1.1728360652923584
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,31,4036,4036,0.9977041482925415,0.8456696271896362,0.9730621576309204,0.5367719531059265,1.0438342094421387
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,32,24716,24716,0.9968832731246948,0.8486391305923462,0.9480621814727783,0.5490952134132385,1.045398235321045
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,33,2802,2802,0.9970679879188538,0.8626925945281982,0.9328645467758179,0.5418396592140198,1.0011194944381714
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,34,81823,81823,0.9984732270240784,0.609671950340271,0.40055203437805176,0.4195796549320221,0.7486498951911926
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,35,48,48,0.9932965040206909,1.4564037322998047,1.278653860092163,0.46094170212745667,0.6459879279136658
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,36,323,323,0.9984947443008423,0.3841977119445801,0.25663647055625916,0.43809574842453003,0.8829526901245117
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,37,14765,14765,0.9956459403038025,0.9127616286277771,0.4986072778701782,0.6261292695999146,1.2342911958694458
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,38,81823,81823,0.9982561469078064,0.6297247409820557,0.24905811250209808,0.4471481740474701,0.8460643291473389
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,39,48,48,0.9984042048454285,0.9107113480567932,0.39438021183013916,0.34281033277511597,0.7012305855751038
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_pattern,19,12,40,304,304,0.9994933009147644,0.5322542786598206,0.19415435194969177,0.25876352190971375,0.7024227976799011
