sample_id,task_id,condition,mode,layer,head,token_index,left_token_id,right_token_id,cosine_similarity
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,18,36,323,323,0.7521460056304932
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,18,37,14765,14765,0.6390830278396606
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,18,38,81823,81823,0.6046028137207031
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,18,39,48,48,0.651792049407959
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,18,40,304,304,0.6757413744926453
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,18,41,279,279,0.7205221652984619
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,18,42,3723,3723,0.6403883695602417
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,18,43,4273,4273,0.7265692353248596
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,18,44,1174,1174,0.6104483008384705
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,18,45,264,264,0.27726027369499207
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,0,37,37,0.7671257853507996
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,1,82276,82276,0.7392327785491943
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,2,12711,12711,0.6323990821838379
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,3,50697,50697,0.5095339417457581
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,4,430,430,0.44223448634147644
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,5,81823,81823,0.532355010509491
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,6,48,48,0.6873973608016968
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,7,279,279,0.6995564699172974
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,8,2363,2363,0.7323802709579468
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,9,574,574,0.6048586368560791
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,10,264,264,0.5573285222053528
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,11,330,330,0.6974568963050842
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,12,78856,78856,0.4303211569786072
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,13,81823,81823,0.6879867315292358
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,14,48,48,0.7370708584785461
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,15,73944,73944,0.5557782649993896
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,16,330,330,0.6429015398025513
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,17,662,662,0.7738370895385742
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,18,1283,1283,0.7265280485153198
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,19,3010,3010,0.5244132876396179
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,20,1200,1200,0.7808347344398499
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,21,1619,1619,0.7020212411880493
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,22,430,430,0.56242436170578
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,23,81823,81823,0.709511399269104
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,24,48,48,0.4936414361000061
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,25,1174,1174,0.7432259917259216
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,26,1418,1418,0.60933518409729
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,27,32284,32284,0.7523813247680664
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,28,364,364,0.67374587059021
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,29,82,82,0.7940923571586609
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,30,2363,2363,0.7204089760780334
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,31,4036,4036,0.6669677495956421
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,32,24716,24716,0.31194061040878296
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,33,2802,2802,0.6710633039474487
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,34,81823,81823,0.7520703673362732
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,35,48,48,0.7551277279853821
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,36,323,323,0.5153108239173889
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,37,14765,14765,0.5076045393943787
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,38,81823,81823,0.7868059873580933
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,39,48,48,0.7264591455459595
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,40,304,304,0.561884880065918
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,41,279,279,0.5602288842201233
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,42,3723,3723,0.7075053453445435
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,43,4273,4273,0.5741710662841797
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,44,1174,1174,0.5763781666755676
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,19,45,264,264,0.7511842846870422
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,0,37,37,0.9445730447769165
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,1,82276,82276,0.8235774636268616
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,2,12711,12711,0.854934573173523
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,3,50697,50697,0.6597145795822144
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,4,430,430,0.9077937602996826
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,5,81823,81823,0.8119798898696899
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,6,48,48,0.7456451654434204
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,7,279,279,0.9176711440086365
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,8,2363,2363,0.8904373645782471
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,9,574,574,0.9035836458206177
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,10,264,264,0.9454016089439392
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,11,330,330,0.9355510473251343
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,12,78856,78856,0.9614888429641724
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,13,81823,81823,0.9072041511535645
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,14,48,48,0.6050325632095337
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,15,73944,73944,0.7661764621734619
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,16,330,330,0.8117126822471619
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,17,662,662,0.8197670578956604
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,18,1283,1283,0.910504937171936
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,19,3010,3010,0.8993645310401917
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,20,1200,1200,0.9242442846298218
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,21,1619,1619,0.9820317029953003
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,22,430,430,0.7348076105117798
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,23,81823,81823,0.14735491573810577
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,24,48,48,0.2759110629558563
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,25,1174,1174,0.9919125437736511
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,26,1418,1418,0.9804543852806091
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,27,32284,32284,0.9757339954376221
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,28,364,364,0.4762498140335083
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,29,82,82,0.9028655290603638
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,30,2363,2363,0.8539257049560547
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,31,4036,4036,0.9558438658714294
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,32,24716,24716,0.9305312633514404
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,33,2802,2802,0.7806068062782288
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,34,81823,81823,0.6587972640991211
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,35,48,48,0.803090512752533
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,36,323,323,0.9935644865036011
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,37,14765,14765,0.8796401023864746
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,38,81823,81823,0.5251299738883972
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,39,48,48,0.4945959150791168
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,40,304,304,0.9892147183418274
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,41,279,279,0.9825091361999512
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,42,3723,3723,0.7982196807861328
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,43,4273,4273,0.9476041793823242
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,44,1174,1174,0.8074771165847778
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,20,45,264,264,0.9764050841331482
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,0,37,37,0.9072865843772888
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,1,82276,82276,0.9472755789756775
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,2,12711,12711,0.562645435333252
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,3,50697,50697,0.3765105903148651
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,4,430,430,0.4156137704849243
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,5,81823,81823,0.9047253727912903
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,6,48,48,0.44339719414711
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,7,279,279,0.590510904788971
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,8,2363,2363,0.492826908826828
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,9,574,574,0.5637338757514954
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,10,264,264,0.5707430839538574
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,11,330,330,0.4257226884365082
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,12,78856,78856,0.3662763237953186
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,13,81823,81823,0.8130668997764587
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,14,48,48,0.42358753085136414
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,15,73944,73944,0.5278729796409607
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,16,330,330,0.42435434460639954
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,17,662,662,0.5713865756988525
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,18,1283,1283,0.5575056672096252
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,19,3010,3010,0.4684845507144928
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,20,1200,1200,0.9492116570472717
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,21,1619,1619,0.6116631627082825
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,22,430,430,0.515038788318634
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,23,81823,81823,0.932066798210144
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,24,48,48,0.48089921474456787
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,25,1174,1174,0.5920112729072571
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,26,1418,1418,0.5817320346832275
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,27,32284,32284,0.5899490714073181
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,28,364,364,0.5274734497070312
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,29,82,82,0.6066423654556274
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,30,2363,2363,0.5311763882637024
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,31,4036,4036,0.5843448638916016
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,32,24716,24716,0.5902782678604126
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,33,2802,2802,0.37206465005874634
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,34,81823,81823,0.9589725136756897
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,35,48,48,0.43669918179512024
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,36,323,323,0.5906543135643005
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,37,14765,14765,0.6868003606796265
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,38,81823,81823,0.9520184397697449
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,39,48,48,0.4545270502567291
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,40,304,304,0.5952761173248291
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,41,279,279,0.5984712839126587
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,42,3723,3723,0.5670507550239563
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,43,4273,4273,0.5588620901107788
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,44,1174,1174,0.5019887685775757
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,21,45,264,264,0.516197681427002
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,0,37,37,0.511753261089325
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,1,82276,82276,0.8911183476448059
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,2,12711,12711,0.6957181096076965
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,3,50697,50697,0.3466932475566864
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,4,430,430,0.42704513669013977
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,5,81823,81823,0.7719531059265137
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,6,48,48,0.49973875284194946
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,7,279,279,0.499372273683548
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,8,2363,2363,0.4875239431858063
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,9,574,574,0.72537761926651
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,10,264,264,0.4586757719516754
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,11,330,330,0.6920111179351807
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,12,78856,78856,0.4054815471172333
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,13,81823,81823,0.7925575971603394
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,14,48,48,0.37316393852233887
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,15,73944,73944,0.36962631344795227
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,16,330,330,0.5598260760307312
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,17,662,662,0.6177295446395874
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,18,1283,1283,0.5045017004013062
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,19,3010,3010,0.39818260073661804
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,20,1200,1200,0.5102265477180481
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,21,1619,1619,0.49666494131088257
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,22,430,430,0.2174742966890335
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,23,81823,81823,0.8262975811958313
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,24,48,48,0.37196338176727295
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,25,1174,1174,0.30523544549942017
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,26,1418,1418,0.5088119506835938
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,27,32284,32284,0.4718552529811859
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,28,364,364,0.6370150446891785
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,29,82,82,0.4125322103500366
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,30,2363,2363,0.22576646506786346
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,31,4036,4036,0.3202815055847168
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,32,24716,24716,0.5087484121322632
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,33,2802,2802,0.34977206587791443
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,34,81823,81823,0.854949951171875
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,35,48,48,0.44976896047592163
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,36,323,323,0.24587321281433105
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,37,14765,14765,0.46820834279060364
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,38,81823,81823,0.6996931433677673
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,39,48,48,0.5510009527206421
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,40,304,304,0.5466047525405884
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,41,279,279,0.40555766224861145
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,42,3723,3723,0.3734213411808014
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,43,4273,4273,0.3635443449020386
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,44,1174,1174,0.5061780214309692
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,22,45,264,264,0.5009942054748535
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,23,0,37,37,0.6095623970031738
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,23,1,82276,82276,0.48104289174079895
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,23,2,12711,12711,0.5714048147201538
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,23,3,50697,50697,0.4070970416069031
add_zxq_after_t_or_l-000931,add_zxq_after_t_or_l,instruction_only_vs_lora_only,attention_output,25,23,4,430,430,0.5420286059379578
